Batch,Cmp,Sample.Name,Sample.Desc,Sample.Type,Run Order,Raw.Response,ISTD.Response,Estimated.Conc,lower_est,upper_est
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 18,750 1 AP,Sample,18,540.18,296.778,868.8514301457317,833.1639130388096,904.5389472526538
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 19,750 2 AP,Sample,19,390.617,227.265,822.7365907956764,787.913080344392,857.5601012469608
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 20,750 3 AP,Sample,20,429.515,264.369,779.9341976078058,745.8629126388975,814.0054825767141
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 21,750 4 AP,Sample,21,445.255,279.145,766.4635365345684,732.6185724538948,800.3085006152421
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 22,750 5 AP,Sample,22,376.377,257.783,705.0468669576467,672.1664690252176,737.9272648900758
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 24,3.0 1 AP,Sample,24,1544.576,223.078,3190.524560102299,3084.855130494703,3296.1939897098946
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 25,3.0 2 AP,Sample,25,1410.667,199.107,3263.78116685189,3155.6331597062467,3371.929173997533
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 26,3.0 3 AP,Sample,26,1829.172,289.459,2915.4737558729958,2819.0623241223234,3011.885187623668
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 27,3.0 4 AP,Sample,27,1517.665,251.877,2781.8001812584953,2689.8558253458473,2873.7445371711433
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 28,3.0 5 AP,Sample,28,1426.049,238.295,2763.1330880296346,2671.8106026327932,2854.455573426476
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 30,250 1 R,Sample,30,162.45,229.926,362.27507785776197,332.3765727480988,392.17358296742515
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 31,250 2 R,Sample,31,119.416,220.167,287.6074142966436,257.74362193916056,317.4712066541266
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 32,250 3 R,Sample,32,160.277,228.544,359.89342408329503,329.99956202826166,389.7872861383284
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 33,250 4 R,Sample,33,149.567,229.415,337.44604809389966,307.58478199569043,367.3073141921089
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 34,250 5 R,Sample,34,150.96,244.077,322.22706929393826,292.3759573964596,352.0781811914169
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 36,750 1 R,Sample,36,468.932,255.551,875.600049020276,839.7816458182383,911.4184522223136
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 37,750 2 R,Sample,37,547.306,237.837,1087.669779385732,1047.2386941657471,1128.1008646057169
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 38,750 3 R,Sample,38,587.82,287.621,970.5576450975677,932.7867491667761,1008.3285410283594
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 39,750 4 R,Sample,39,587.396,275.154,1011.9796529895248,973.2972831450733,1050.6620228339764
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 40,750 5 R,Sample,40,613.494,241.515,1196.3932737787518,1153.2853693739507,1239.5011781835528
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 42,3.0 1 R,Sample,42,2103.03,253.064,3821.161425602004,3694.0210612850747,3948.301789918933
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 43,3.0 2 R,Sample,43,2412.278,300.425,3693.4648570521367,3570.6936448462875,3816.236069257986
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 44,3.0 3 R,Sample,44,2098.138,240.212,4014.152848897311,3880.3928378567352,4147.912859937886
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 45,3.0 4 R,Sample,45,2719.783,348.183,3594.211420166288,3474.8294953842383,3713.5933449483377
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 46,3.0 5 R,Sample,46,1876.175,230.858,3737.777806330787,3613.491489828908,3862.064122832666
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 48,G6 Cal Curve 78.125 uM,Standard,48,35.516,281.91,98.18781989369927,67.38726048442803,128.98837930297051
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 49,G6 Cal Curve 156.25 nM,Standard,49,100.809,351.152,171.4698567679443,141.20240373421893,201.73730980166965
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 50,G6 Cal Curve 312.5 nM,Standard,50,151.929,237.559,331.802033972579,301.9456304761357,361.6584374690223
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 51,G6 Cal Curve 625 nM,Standard,51,420.05,331.264,617.6929941852259,585.9800069885586,649.4059813818932
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 52,G6 Cal Curve 1.25 uM,Standard,52,743.431,303.695,1154.4351643443742,1112.3814218171392,1196.4889068716093
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 53,G6 Cal Curve 2.5 uM,Standard,53,1383.758,250.252,2556.190205906076,2471.725338805224,2640.6550730069275
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 54,G6 Cal Curve 5 uM,Standard,54,3017.075,251.801,5491.397388799787,5306.5330655248745,5676.2617120747
A&P - Recovery Assessment G6.SPL,Acetaminophen,G6 APR Assessment 55,G6 Cal Curve 10 uM,Standard,55,3523.884,167.767,9595.736719939441,9267.319859960777,9924.153579918106
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 2,G1 Cal Curve 78.125 uM,Standard,2,12.414,488.232,58.467105686466624,18.521679868873598,98.41253150405964
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 3,G1 Cal Curve 156.25 nM,Standard,3,35.082,327.904,167.1114634737567,130.22187124163506,204.00105570587831
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 4,G1 Cal Curve 312.5 nM,Standard,4,58.412,309.676,276.38075588013476,239.62330199351413,313.1382097667554
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 5,G1 Cal Curve 625 nM,Standard,5,127.096,232.212,762.985874921902,701.4250625330134,824.5466873107906
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 6,G1 Cal Curve 1.25 uM,Standard,6,239.178,325.249,1022.4546429515666,941.6575845437133,1103.25170135942
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 7,G1 Cal Curve 2.5 uM,Standard,7,597.861,342.808,2471.1647854532785,2288.0807309036477,2654.248840002909
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 8,G1 Cal Curve 5 uM,Standard,8,1163.754,323.987,5439.3728626634675,5117.019190324854,5761.726535002081
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 9,G1 Cal Curve 10 uM,Standard,9,2112.947,377.104,9406.48243430085,8602.471930875503,10210.492937726196
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 12,250 1 AP,Sample,12,42.983,397.303,168.71159503761731,131.84579720608187,205.57739286915276
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 13,250 2 AP,Sample,13,54.115,382.492,213.2140204735053,176.74954821132297,249.6784927356876
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 14,250 3 AP,Sample,14,34.477,231.51,223.173999076033,186.73016414214672,259.6178340099193
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 15,250 4 AP,Sample,15,55.295,332.02,246.77118052391032,210.2756670155307,283.26669403228993
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 16,250 5 AP,Sample,16,31.727,379.335,135.95442374827152,98.47430863842101,173.43453885812204
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 18,750 1 AP,Sample,18,197.905,406.275,680.5582051468762,624.7526598720879,736.3637504216645
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 19,750 2 AP,Sample,19,170.193,337.037,704.9605283564292,647.4811659871185,762.4398907257399
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 20,750 3 AP,Sample,20,120.698,406.737,421.934994540296,381.0379408858928,462.83204819469915
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 21,750 4 AP,Sample,21,148.294,378.982,550.0007487057768,502.5316337946709,597.4698636168827
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 22,750 5 AP,Sample,22,138.484,365.326,533.3989108596483,486.8915583094727,579.9062634098237
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 24,2.5 1 AP,Sample,24,740.144,384.84,2739.6480837888985,2540.3664087739003,2938.9297588038967
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 25,2.5 2 AP,Sample,25,752.589,414.312,2579.280932759965,2389.5589658757476,2769.002899644182
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 26,2.5 3 AP,Sample,26,700.712,361.328,2763.8169620798485,2563.124076112626,2964.509848047071
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 27,2.5 4 AP,Sample,27,663.448,333.776,2837.082765264383,2632.158961514766,3042.006569014
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 28,2.5 5 AP,Sample,28,706.307,348.288,2898.150865289595,2689.7543009601277,3106.5474296190623
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 30,250 1 R,Sample,30,76.836,386.612,289.96241861364405,253.0132412774345,326.91159594985356
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 31,250 2 R,Sample,31,76.109,387.583,286.7757879712523,249.8755577021269,323.67601824037774
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 32,250 3 R,Sample,32,106.367,386.191,393.15750917434787,353.41160316290166,432.9034151857941
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 33,250 4 R,Sample,33,96.827,339.344,406.5284656019764,366.26544708297064,446.79148412098215
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 34,250 5 R,Sample,34,70.764,344.204,299.1551365241096,262.051301749054,336.2589712991652
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 36,750 1 R,Sample,36,191.564,389.682,686.6670536546353,630.4451759650952,742.8889313441754
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 37,750 2 R,Sample,37,249.141,311.814,1110.9717763910112,1023.4619644291612,1198.4815883528613
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 38,750 3 R,Sample,38,248.54,362.564,953.3494827769784,877.7673139773442,1028.9316515766127
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 39,750 4 R,Sample,39,222.38,302.183,1023.2081092776623,942.3540188423415,1104.062199712983
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 40,750 5 R,Sample,40,273.33,371.057,1024.1988616861872,943.2697846842659,1105.1279386881085
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 42,2.5 1 R,Sample,42,1116.785,343.595,4853.164062657264,4554.609444265357,5151.718681049172
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 43,2.5 2 R,Sample,43,912.447,289.925,4680.021244538387,4388.376243513521,4971.666245563252
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 44,2.5 3 R,Sample,44,1080.582,269.375,6187.589257068476,5829.608902944733,6545.56961119222
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 45,2.5 4 R,Sample,45,941.303,365.095,3753.2115197769695,3501.041533887259,4005.38150566668
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 46,2.5 5 R,Sample,46,984.694,296.604,4970.994418353406,4667.745143170712,5274.2436935361
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 48,G1 Cal Curve 78.125 uM,Standard,48,21.73,371.888,102.36823748488058,63.98775684758631,140.74871812217486
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 49,G1 Cal Curve 156.25 nM,Standard,49,37.263,315.247,182.09001745642254,145.3978387373767,218.78219617546839
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 50,G1 Cal Curve 312.5 nM,Standard,50,57.976,309.27,274.8214404326867,238.08315424018542,311.559726625188
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 51,G1 Cal Curve 625 nM,Standard,51,91.178,210.39,607.2381662101577,556.263972804923,658.2123596153924
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 52,G1 Cal Curve 1.25 uM,Standard,52,233.714,308.123,1054.599845019094,971.3675390668025,1137.8321509713853
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 53,G1 Cal Curve 2.5 uM,Standard,53,481.285,277.454,2457.237719563753,2275.0200317645813,2639.455407362925
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 54,G1 Cal Curve 5 uM,Standard,54,982.504,275.592,5392.480762762556,5072.1002239664285,5712.861301558683
A&P - Recovery Assessment G1.SPL,Atrazine,G1 APR Assessment 55,G1 Cal Curve 10 uM,Standard,55,1951.792,329.768,10142.96028640728,9119.96978282265,11165.95078999191
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 2,G8 Cal Curve 78.125 uM,Standard,2,1111.081,11021.551,86.84847771779661,64.79809426761405,108.89886116797918
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 3,G8 Cal Curve 156.25 nM,Standard,3,2995.004,12733.383,161.75633762895578,140.8165092050229,182.69616605288866
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 4,G8 Cal Curve 312.5 nM,Standard,4,5954.6,12474.29,297.1044203412305,276.1602922440956,318.04854843836534
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 5,G8 Cal Curve 625 nM,Standard,5,11186.14,11577.502,571.8999331836076,544.4711682802939,599.3286980869212
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 6,G8 Cal Curve 1.25 uM,Standard,6,20263.328,9865.06,1191.0607355190505,1139.0182161701096,1243.1032548679914
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 7,G8 Cal Curve 2.5 uM,Standard,7,37222.754,8371.476,2592.264150135428,2489.1758900114264,2695.3524102594292
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 8,G8 Cal Curve 5 uM,Standard,8,59349.766,6817.841,5240.986070318623,5081.038603580639,5400.933537056608
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 9,G8 Cal Curve 10 uM,Standard,9,87194.32,5661.497,9931.904155630564,9514.72168563297,10349.086625628157
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 12,250 1 AP,Sample,12,4675.091,12000.796,247.97774223003398,227.33576422060275,268.6197202394652
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 13,250 2 AP,Sample,13,4789.05,11680.761,259.4047758433117,238.72229028524507,280.0872614013783
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 14,250 3 AP,Sample,14,4922.692,12137.25,256.9382215437897,236.2660346342809,277.61040845329853
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 15,250 4 AP,Sample,15,4935.576,11963.309,260.8395846499721,240.15071524769513,281.52845405224906
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 16,250 5 AP,Sample,16,4819.867,11545.869,263.5778291251472,242.8759848359028,284.27967341439165
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 18,750 1 AP,Sample,18,13986.595,11017.208,743.4666300034471,709.732364169286,777.2008958376082
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 19,750 2 AP,Sample,19,13601.471,11040.383,722.1843242826768,689.2765659727163,755.0920825926373
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 20,750 3 AP,Sample,20,13730.103,10625.192,756.3385760204648,722.1001548354745,790.576997205455
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 21,750 4 AP,Sample,21,14106.484,10837.291,761.6929859156369,727.2439748302573,796.1419970010164
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 22,750 5 AP,Sample,22,13868.619,11308.25,719.0348090108321,686.2485656211239,751.8210524005402
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 24,3.0 1 AP,Sample,24,39245.242,8649.126,2646.7648711921142,2542.0205267214055,2751.509215662823
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 25,3.0 2 AP,Sample,25,41806.91,8238.38,2969.9159291055007,2855.8751133872615,3083.95674482374
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 26,3.0 3 AP,Sample,26,43706.172,8305.61,3083.5026378168627,2966.4027395817598,3200.6025360519657
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 27,3.0 4 AP,Sample,27,42547.492,8502.623,2927.262341984122,2814.3979488486166,3040.1267351196275
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 28,3.0 5 AP,Sample,28,39522.031,7596.743,3047.2828490302263,2931.146872916572,3163.4188251438804
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 30,250 1 R,Sample,30,8008.899,11625.179,415.78245783258996,392.86757111361646,438.69734455156345
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 31,250 2 R,Sample,31,8015.339,11504.719,420.14999840955477,397.1339651523427,443.16603166676686
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 32,250 3 R,Sample,32,6689.724,10300.767,393.6035757869096,371.17422269682436,416.0329288769948
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 33,250 4 R,Sample,33,7666.199,11438.592,405.2651262901523,382.5864429324886,427.943809647816
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 34,250 5 R,Sample,34,7264.036,10836.364,405.340443392547,382.660102854445,428.02078393064903
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 36,750 1 R,Sample,36,18950.67,9922.104,1108.4219020315293,1059.793023962206,1157.0507801008525
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 37,750 2 R,Sample,37,20513.438,9442.409,1259.1197274053827,1204.2809465821558,1313.9585082286096
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 38,750 3 R,Sample,38,20277.092,9119.684,1288.4475909315652,1232.409538065623,1344.4856437975072
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 39,750 4 R,Sample,39,21376.689,9717.571,1274.8376173511735,1219.3556350800006,1330.3195996223465
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 40,750 5 R,Sample,40,21721.109,9663.771,1302.406844543247,1245.799343623508,1359.0143454629858
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 42,3.0 1 R,Sample,42,58507.672,7024.526,4998.1963254541915,4842.273363805235,5154.119287103148
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 43,3.0 2 R,Sample,43,55960.164,7656.762,4348.4856811534755,4203.689965223864,4493.281397083087
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 44,3.0 3 R,Sample,44,54417.504,6917.553,4702.109573902364,4551.13058286281,4853.088564941918
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 45,3.0 4 R,Sample,45,85720.211,4363.675,13388.941514111923,12335.455554977547,14442.427473246298
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 46,3.0 5 R,Sample,46,53850.641,6735.001,4784.45799092852,4632.090585126076,4936.825396730965
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 48,G8 Cal Curve 78.125 uM,Standard,48,1277.8,12475.061,87.7496414892626,65.71705468899947,109.78222828952573
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 49,G8 Cal Curve 156.25 nM,Standard,49,2848.066,12380.196,158.8782928951748,137.91008938106285,179.84649640928677
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 50,G8 Cal Curve 312.5 nM,Standard,50,5638.649,11596.504,302.08161454221715,281.08866161157124,323.07456747286307
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 51,G8 Cal Curve 625 nM,Standard,51,10576.421,10464.252,597.0317347167113,568.7426856018277,625.3207838315949
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 52,G8 Cal Curve 1.25 uM,Standard,52,19550.307,10221.92,1109.935183165175,1061.2436690385362,1158.6266972918138
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 53,G8 Cal Curve 2.5 uM,Standard,53,34082.16,8194.335,2421.050954869169,2323.332891631237,2518.7690181071007
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 54,G8 Cal Curve 5 uM,Standard,54,59268.32,6737.646,5300.367675074744,5139.42651460077,5461.308835548717
A&P - Recovery Assessment G8.SPL,Bupropion,G8 APR Assessment 55,G8 Cal Curve 10 uM,Standard,55,85151.266,5598.904,9785.437901276728,9385.428971986305,10185.44683056715
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 2,G2 Cal Curve 78.125 uM,Standard,2,715.4,5287.455,69.75615171036435,42.04261233987811,97.4696910808506
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 3,G2 Cal Curve 156.25 nM,Standard,3,1376.513,4952.041,148.44339308123145,122.46292710616001,174.4238590563029
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 4,G2 Cal Curve 312.5 nM,Standard,4,2611.786,4589.219,308.6804209281004,282.91022850027605,334.4506133559247
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 5,G2 Cal Curve 625 nM,Standard,5,4901.807,4374.719,610.8934708960046,576.1669730487421,645.6199687432671
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 6,G2 Cal Curve 1.25 uM,Standard,6,9249.179,3783.591,1330.1117129513086,1262.6843338037663,1397.539092098851
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 7,G2 Cal Curve 2.5 uM,Standard,7,14819.265,3231.167,2474.7582801735957,2364.603947351122,2584.9126129960696
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 8,G2 Cal Curve 5 uM,Standard,8,25793.82,2796.688,4878.925631454064,4726.650483627971,5031.200779280158
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 9,G2 Cal Curve 10 uM,Standard,9,44784.734,2381.527,9568.217891698343,9274.02505483901,9862.410728557676
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 12,250 1 AP,Sample,12,1958.384,3925.264,270.08872924699716,244.67268436663787,295.5047741273565
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 13,250 2 AP,Sample,13,1991.276,3799.699,283.91513449375435,258.4002036501426,309.4300653373661
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 14,250 3 AP,Sample,14,2146.982,4155.818,279.8238785254025,254.3415326920764,305.30622435872857
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 15,250 4 AP,Sample,15,1978.02,3966,269.9933365265773,244.57786637282567,295.40880668032895
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 16,250 5 AP,Sample,16,2129.096,4076.921,282.9088590370495,257.40221746366086,308.4155006104382
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 18,750 1 AP,Sample,18,4316.574,3549.388,663.1619845725037,626.2358328553728,700.0881362896346
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 19,750 2 AP,Sample,19,4505.799,3904.127,629.2724287556786,593.7842066087028,664.7606509026543
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 20,750 3 AP,Sample,20,4049.116,3692.917,597.7558533570306,563.5650227424865,631.9466839715747
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 21,750 4 AP,Sample,21,4324.104,3965.172,594.5114952543985,560.4517447094133,628.5712457993836
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 22,750 5 AP,Sample,22,4400.152,3933.079,609.9477963197529,575.2601268662906,644.6354657732152
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 24,3.0 1 AP,Sample,24,16062.391,3644.726,2379.78211565772,2272.529447175616,2487.0347841398243
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 25,3.0 2 AP,Sample,25,17651.777,3650.982,2606.089386653854,2492.1114042802797,2720.0673690274284
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 26,3.0 3 AP,Sample,26,17162.416,3609.726,2563.670064572037,2450.9034422242744,2676.4366869197997
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 27,3.0 4 AP,Sample,27,18177.836,3442.071,2841.2508448760727,2720.9608175798558,2961.5408721722897
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 28,3.0 5 AP,Sample,28,17579.566,3951.966,2401.6619070330134,2293.730527811185,2509.593286254842
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 30,250 1 R,Sample,30,2824.245,4469.637,343.1618252403845,316.87777247648756,369.4458780042814
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 31,250 2 R,Sample,31,3042.299,4326.059,382.35133345941875,355.2780223473109,409.4246445715266
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 32,250 3 R,Sample,32,3211.323,4467.084,390.9328513122777,363.6599839358834,418.205718688672
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 33,250 4 R,Sample,33,2674.063,4089.485,355.2516740652395,328.74637322272747,381.75697490775156
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 34,250 5 R,Sample,34,3010.405,4587.754,356.5120624546474,329.9825088015893,383.04161610770547
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 36,750 1 R,Sample,36,7113.946,4203.637,922.6309952156818,873.9094230640917,971.3525673672718
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 37,750 2 R,Sample,37,6535.676,4295.115,829.7666128809719,785.3601978557589,874.173027906185
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 38,750 3 R,Sample,38,6569.402,3859.811,927.887689972304,878.920816868493,976.8545630761149
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 39,750 4 R,Sample,39,6317.366,3847.988,895.1163760131631,847.6776291400768,942.5551228862494
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 40,750 5 R,Sample,40,6236.185,4093.628,830.711365516663,786.26132991616,875.1614011171661
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 42,3.0 1 R,Sample,42,22856.348,3318.954,3679.605614581024,3541.9147254531167,3817.296503708931
